frame,class,x1,y1,x2,y2,confidence,side
18,person,1206.9995,358.1741,1239.7783,415.1516,0.7722,right
18,person,1269.7675,433.1977,1295.8147,506.1388,0.7705,right
18,person,780.6391,423.5149,812.0604,498.8963,0.7472,right
18,person,1856.0828,807.1177,1904.3783,918.9635,0.7412,right
18,person,374.5353,310.3804,400.2992,371.4185,0.7387,right
18,person,1066.4471,921.0471,1106.0343,1012.8181,0.7102,right
18,person,1232.9458,760.7322,1292.2046,832.3591,0.7006,right
18,person,1306.285,396.6803,1336.0404,469.3664,0.6726,right
18,person,1109.0011,317.1509,1142.6464,364.5784,0.6715,right
18,person,1237.451,717.3767,1279.9226,785.1644,0.5587,right
18,sports ball,1201.7305,905.3945,1220.4515,919.1226,0.5267,right
18,person,776.9971,374.5875,802.0289,440.7651,0.5149,right
18,person,962.3363,225.837,984.1672,277.8394,0.4948,right
18,person,317.5692,219.2537,337.5574,270.5822,0.4513,right
18,person,709.8864,990.0251,757.7858,1078.5693,0.4287,right
18,person,1237.6693,826.9358,1276.7347,928.2334,0.426,right
19,person,537.7011,702.5051,600.9263,798.6354,0.8792,right
19,person,990.5414,660.3845,1045.012,749.9874,0.8522,right
19,person,1616.1255,653.6318,1669.6831,750.6193,0.8403,right
19,person,237.4303,520.696,276.2336,601.8536,0.8377,right
19,person,1025.9745,467.8163,1059.6083,538.0696,0.8256,right
19,person,336.8748,738.193,377.0129,845.4679,0.8242,right
19,person,357.5844,499.4057,386.5916,577.1611,0.8162,right
19,person,677.0909,607.1845,713.3066,692.4023,0.8148,right
19,person,1373.1667,448.1844,1416.3809,523.3912,0.8107,right
19,person,126.1345,970.7659,167.0742,1079.7289,0.7976,right
19,person,914.9932,366.0913,942.6194,429.2938,0.7755,right
19,person,1271.1974,433.1475,1296.4354,505.696,0.7638,right
19,person,782.5308,425.0656,812.5022,499.4738,0.7516,right
19,person,374.7267,310.7451,399.7567,371.5003,0.744,right
19,person,1210.2751,358.3492,1241.5148,415.6368,0.741,right
19,person,1306.0554,397.3999,1339.1873,469.7261,0.7335,right
19,person,1858.5883,806.5878,1904.1669,919.06,0.7156,right
19,person,1111.6648,318.3167,1145.3855,363.504,0.7068,right
19,person,1241.8778,716.187,1293.5033,791.0361,0.6966,right
19,person,1067.1415,920.33,1107.2139,1014.6161,0.6596,right
19,person,1228.0284,830.8572,1271.1637,927.4087,0.6031,right
19,person,1232.6931,764.2339,1293.6284,842.229,0.5846,right
19,person,777.1816,375.1402,803.2982,442.9095,0.5431,right
19,person,962.2654,225.7725,984.9681,276.8377,0.5025,right
19,person,317.2816,216.5813,338.6946,271.3505,0.4578,right
19,sports ball,1182.834,902.4388,1204.5583,916.1627,0.4094,right
20,person,540.2814,700.3008,603.6013,799.0042,0.8712,right
20,person,995.5492,666.7374,1054.4778,754.4608,0.8627,right
20,person,1375.2151,448.4539,1425.1183,523.8281,0.8444,right
20,person,238.4144,521.8054,275.9407,602.4598,0.8409,right
20,person,335.5887,741.831,376.4411,848.7512,0.8378,right
20,person,1028.257,468.0178,1060.2755,538.8745,0.8336,right
20,person,681.0057,608.376,717.3746,694.128,0.8309,right
20,person,1619.4042,653.714,1665.4208,749.3754,0.8178,right
20,person,917.0651,365.6118,946.4522,429.3657,0.8124,right
20,person,360.4181,499.7518,387.2473,577.7048,0.8116,right
20,person,126.1749,970.7585,167.0029,1079.766,0.8053,right
20,person,782.7764,426.1926,813.8135,499.4839,0.771,right
20,person,1272.1506,432.7005,1298.2593,505.9707,0.766,right
20,person,1214.3521,358.3698,1242.3705,415.9291,0.7585,right
20,person,1305.7577,397.4704,1341.4988,469.4003,0.7519,right
20,person,374.4903,310.5818,400.1062,371.4229,0.7488,right
20,person,1232.6136,766.4973,1292.3448,850.5478,0.7138,right
20,person,1860.3442,806.3723,1904.2134,918.7526,0.7032,right
20,person,1246.6666,712.7675,1292.4349,790.6657,0.6972,right
20,person,1217.9554,832.2399,1264.127,928.0141,0.6903,right
20,person,1069.3451,920.6911,1107.8868,1018.2925,0.6371,right
20,person,1112.5358,318.2003,1150.2643,364.4258,0.5845,right
20,person,779.738,374.7983,804.3973,438.6278,0.5631,right
20,person,963.6202,225.7579,986.36,277.0212,0.4899,right
20,person,317.403,217.0481,340.0945,271.5561,0.485,right
21,person,543.5114,697.5381,606.7425,797.863,0.8755,right
21,person,1376.0903,450.919,1431.2347,523.8915,0.8676,right
21,person,332.7732,745.5469,375.4147,852.1021,0.8511,right
21,person,686.3958,609.5554,720.6901,697.5097,0.8426,right
21,person,1030.507,468.356,1062.9913,539.5608,0.8313,right
21,person,238.6115,522.1017,274.386,600.6083,0.8306,right
21,person,1624.4705,654.3371,1665.6765,749.9053,0.8274,right
21,person,361.4919,499.5661,389.4963,577.7166,0.8173,right
21,person,1004.4003,665.8969,1055.8822,753.822,0.8089,right
21,person,918.8627,367.2481,950.5762,430.338,0.8034,right
21,person,126.187,970.7672,166.958,1079.7971,0.8029,right
21,person,1206.2263,832.752,1259.5675,926.4866,0.7967,right
21,person,1272.3973,433.4453,1301.6049,505.6783,0.7929,right
21,person,786.2557,428.1897,814.3283,499.8103,0.7559,right
21,person,374.4846,310.6091,400.1073,371.3413,0.7549,right
21,person,1219.8795,357.6647,1244.9188,416.4006,0.7395,right
21,person,1247.0684,709.3504,1293.2212,792.0126,0.7385,right
21,person,1306.5088,397.4524,1341.4413,469.9502,0.7368,right
21,person,1115.342,319.5959,1151.2637,363.0724,0.7214,right
21,person,1860.8998,806.228,1904.7382,918.7639,0.7124,right
21,person,1069.9028,920.7719,1108.236,1008.4694,0.7042,right
21,person,780.9762,375.0965,805.3257,441.8051,0.5899,right
21,sports ball,1151.0668,901.8091,1169.6177,915.2968,0.548,right
21,person,317.719,218.1644,339.8898,271.9835,0.4711,right
21,person,964.2671,226.4702,987.0824,277.6839,0.438,right
22,person,547.5761,696.2322,614.8419,796.5925,0.8734,right
22,person,1627.5601,655.0851,1664.1929,753.7062,0.862,right
22,person,1378.5023,450.7888,1431.4304,525.3126,0.8515,right
22,person,329.9412,748.936,373.9665,855.3979,0.8512,right
22,person,1033.1246,469.8601,1063.2267,542.7424,0.8354,right
22,person,1011.2969,666.1427,1060.8442,753.5872,0.8263,right
22,person,689.2307,609.1963,724.838,699.6257,0.8231,right
22,person,238.5026,522.3756,274.8534,602.1396,0.8164,right
22,person,363.4102,499.0975,390.0698,578.202,0.8131,right
22,person,1272.9622,432.9267,1307.8218,506.974,0.8057,right
22,person,1192.6798,831.4338,1253.1918,926.2345,0.7989,right
22,person,125.9273,970.8532,167.0251,1079.9917,0.7855,right
22,person,918.6198,368.7476,954.2677,431.1655,0.7682,right
22,person,787.9753,425.9838,815.2714,499.86,0.7607,right
22,person,1247.0541,708.6931,1294.1323,791.9417,0.7592,right
22,person,374.3925,310.3603,399.9089,371.4417,0.744,right
22,person,1223.4712,357.1546,1247.3829,416.2098,0.7275,right
22,person,1860.5747,806.0023,1904.7789,918.9915,0.7089,right
22,person,1308.8723,398.8395,1342.2538,470.5771,0.7043,right
22,person,781.4249,375.2032,806.818,441.0697,0.6513,right
22,person,1070.5151,920.9379,1109.1357,1002.128,0.6053,right
22,person,964.574,229.6054,987.819,278.0193,0.4872,right
22,person,1124.3453,320.6166,1153.5876,363.1533,0.4645,right
22,person,318.2216,219.1894,340.0448,272.2791,0.4281,right
23,person,1627.7769,655.7774,1664.3188,758.3361,0.8666,right
23,person,1019.9151,668.6091,1073.577,753.5811,0.8613,right
23,person,325.7986,751.8572,373.5505,858.299,0.8585,right
23,person,554.9099,696.3382,621.4268,794.7189,0.8531,right
23,person,692.0889,610.1913,730.6701,700.0027,0.852,right
23,person,1035.2125,472.1817,1065.08,543.6007,0.8393,right
23,person,364.4496,499.4622,392.7177,578.0538,0.8203,right
23,person,1273.699,434.1324,1309.7664,507.9384,0.8186,right
23,person,239.1881,521.9131,275.7049,602.8192,0.8103,right
23,person,1181.1963,828.813,1243.7604,928.7075,0.8046,right
23,person,125.8098,970.6258,167.0853,1080.0,0.7813,right
23,person,1247.3933,707.0847,1296.4242,796.4022,0.7691,right
23,person,918.826,368.7199,953.4512,430.4317,0.7663,right
23,person,788.7874,426.7566,816.1957,499.7984,0.7531,right
23,person,374.2484,310.909,400.0127,371.5475,0.7374,right
23,person,1225.0402,357.4321,1247.8481,417.6799,0.7232,right
23,person,1861.0104,805.574,1904.8729,918.6658,0.7187,right
23,person,783.239,374.2621,806.9491,440.0136,0.6634,right
23,person,1309.1328,397.7485,1342.7015,470.8938,0.6572,right
23,person,1072.2866,920.1066,1111.2958,1002.0753,0.5935,right
23,person,1239.9003,777.6731,1299.151,861.2076,0.5589,right
23,person,1399.5387,452.56,1432.6321,526.546,0.5297,right
23,person,965.3573,226.4138,990.0568,277.6541,0.4527,right
23,person,318.6505,218.2591,341.2043,272.2109,0.4361,right
24,person,320.6102,754.4036,373.3151,858.3439,0.8708,right
24,person,560.7853,696.7967,630.1643,793.1439,0.8542,right
24,person,1626.3164,656.8308,1668.0007,761.7037,0.8433,right
24,person,1026.2563,670.9796,1085.6382,754.3787,0.8429,right
24,sports ball,1105.5078,902.7946,1123.0918,917.9644,0.8412,right
24,person,1274.1676,435.8408,1311.1102,508.6705,0.8244,right
24,person,698.5477,610.9283,735.2482,704.1094,0.8223,right
24,person,1037.4797,473.6287,1067.041,543.8265,0.7971,right
24,person,367.1776,500.5518,395.2473,578.0729,0.7937,right
24,person,1248.13,705.5172,1299.338,797.5538,0.7882,right
24,person,241.2721,522.3604,276.6848,603.1226,0.7878,right
24,person,125.5435,970.8157,167.0851,1080.0,0.7781,right
24,person,791.3853,427.5863,817.1296,499.5721,0.7735,right
24,person,1240.9368,779.9495,1305.4181,862.3843,0.7676,right
24,person,919.8882,368.7224,954.4677,431.641,0.7434,right
24,person,1226.5143,357.5648,1250.6001,417.2788,0.7349,right
24,person,785.1422,374.9334,808.305,438.7007,0.7195,right
24,person,374.1605,310.7422,400.5496,371.9334,0.7142,right
24,person,1860.4834,806.0345,1905.8372,916.1723,0.7142,right
24,person,1173.574,830.7678,1225.6041,929.7759,0.7074,right
24,person,1312.823,399.0084,1343.9255,469.9296,0.6399,right
24,person,1072.5454,919.2361,1114.4595,1002.6769,0.6104,right
24,person,1400.5693,453.0696,1433.3987,526.1234,0.5085,right
24,person,1132.2595,319.4599,1160.5391,365.7481,0.4557,right
24,person,966.1783,229.2676,989.4756,278.1243,0.4081,right
25,person,318.9584,756.6066,372.7967,860.345,0.8652,right
25,person,1029.9082,671.0594,1090.671,754.6021,0.8537,right
25,person,1624.678,659.5979,1670.373,765.4477,0.8474,right
25,person,572.2764,696.0538,629.4313,793.2028,0.8453,right
25,person,702.8655,613.5338,736.6306,703.6595,0.8366,right
25,person,1275.4973,435.541,1311.1384,508.4625,0.8234,right
25,person,1248.6429,704.8554,1301.1576,798.588,0.7953,right
25,person,125.5528,970.8635,167.0392,1080.0,0.7814,right
25,person,241.281,522.4211,277.3703,603.2609,0.7777,right
25,person,790.1802,427.3878,817.7244,500.062,0.7695,right
25,person,1040.2395,474.9667,1068.6896,543.9364,0.7607,right
25,person,367.2975,501.4546,398.5204,578.0081,0.76,right
25,person,1314.1107,398.5068,1345.1863,469.0803,0.7331,right
25,person,786.8048,375.0363,808.9686,427.7802,0.7303,right
25,person,1860.7485,806.0245,1907.0867,915.7321,0.7278,right
25,person,1228.9011,357.5302,1251.3125,418.3562,0.7276,right
25,person,374.1728,311.1427,400.4987,373.9637,0.7272,right
25,person,921.2948,368.1143,955.4667,431.249,0.7048,right
25,person,1152.7948,833.8723,1201.6591,930.9518,0.7046,right
25,person,1244.332,783.8578,1310.2782,862.8118,0.6507,right
25,person,1072.649,903.4351,1116.1681,1002.0908,0.6439,right
25,person,1405.9739,453.2877,1436.4141,525.4362,0.6284,right
25,person,1136.8584,321.3287,1161.964,366.14,0.5024,right
25,person,319.1308,215.9464,342.109,271.2038,0.4194,right
26,person,319.5476,757.4637,371.8422,861.7712,0.8865,right
26,person,1625.3445,663.6405,1671.9313,765.7233,0.8768,right
26,person,582.6625,694.0657,634.9095,794.4427,0.8562,right
26,person,1035.1099,672.8218,1094.9169,760.1068,0.8466,right
26,person,1136.1501,834.2397,1194.3195,930.4921,0.8419,right
26,person,705.6421,617.3864,740.5411,703.4417,0.8328,right
26,person,1276.3815,436.4136,1311.0657,507.9936,0.8268,right
26,person,1249.8342,705.0861,1300.8516,792.7639,0.8012,right
26,person,125.7393,971.0706,166.8819,1079.9091,0.7976,right
26,person,1244.8119,783.9163,1309.118,867.1293,0.7887,right
26,person,241.2944,522.3073,278.438,603.2993,0.7829,right
26,person,1042.5322,474.9085,1070.5496,544.0386,0.7648,right
26,person,1404.2074,453.6239,1438.7413,526.3575,0.7617,right
26,person,368.5248,502.5439,401.2086,578.1314,0.7525,right
26,person,1317.6315,399.0463,1346.4847,469.8032,0.7497,right
26,person,792.1454,427.151,818.9703,500.0339,0.7489,right
26,person,925.2733,368.256,955.1125,431.5796,0.744,right
26,person,1861.1185,806.5097,1906.5961,914.197,0.7419,right
26,person,1230.2954,358.1575,1254.4796,418.2193,0.7413,right
26,person,373.7866,311.4211,400.9352,373.4237,0.731,right
26,person,786.5649,375.2039,810.2366,434.0584,0.7179,right
26,person,1073.431,917.8775,1117.8638,1002.3635,0.6487,right
26,person,1142.7184,316.3203,1165.8311,366.1465,0.4729,right
26,person,318.8495,216.5126,342.2737,271.7307,0.4008,right
27,person,315.1284,757.9662,371.5847,862.1901,0.8706,right
27,person,583.9676,691.7957,637.5818,790.5844,0.8662,right
27,person,1623.1887,666.4692,1673.9393,768.986,0.8647,right
27,person,1039.9109,676.8948,1100.1757,760.7885,0.8431,right
27,person,1250.8477,705.7169,1301.2716,790.9457,0.8311,right
27,person,711.9236,619.0972,747.2263,704.5256,0.8242,right
27,person,1119.7551,833.0279,1192.2323,930.3131,0.8164,right
27,person,126.126,971.3555,166.5285,1079.7393,0.8114,right
27,person,369.7121,502.842,404.4256,577.9054,0.8084,right
27,person,1279.2236,433.6272,1311.2491,507.5644,0.7989,right
27,person,241.8287,522.0781,279.0024,603.2855,0.7954,right
27,person,1043.5924,474.4901,1070.061,543.1818,0.7944,right
27,person,1245.6797,789.9701,1306.7201,873.5497,0.7914,right
27,person,792.5169,428.9948,823.6331,499.7832,0.7786,right
27,person,1411.9845,452.3566,1442.2665,526.1041,0.7732,right
27,person,1860.7207,806.3882,1908.1882,913.6185,0.7634,right
27,person,1320.5856,397.9583,1348.5004,469.5604,0.7515,right
27,person,928.0554,368.0704,954.5901,431.2061,0.7498,right
27,person,1074.1636,914.8806,1118.6648,1002.8405,0.7381,right
27,person,788.0297,376.0034,811.1867,441.3633,0.7303,right
27,person,373.3875,311.8588,401.3353,374.314,0.7297,right
27,person,1231.7512,358.8491,1258.0265,418.928,0.7218,right
27,person,1144.5974,317.0347,1168.0752,365.427,0.5743,right
27,sports ball,1059.887,900.03,1083.5149,915.3907,0.4213,right
28,person,1621.797,669.2692,1675.6505,768.9669,0.8698,right
28,person,309.5127,758.8528,372.0129,862.806,0.8657,right
28,person,584.0254,691.2799,640.3704,792.271,0.8494,right
28,person,1041.5856,676.3732,1101.1545,760.5194,0.838,right
28,person,1249.1567,706.0594,1301.0349,790.7946,0.8336,right
28,person,1044.5881,474.9607,1072.4172,544.1868,0.8316,right
28,person,716.4414,621.0958,754.0776,706.1633,0.8248,right
28,person,1282.5325,435.0472,1311.9326,507.6507,0.8177,right
28,person,371.8856,503.702,404.3999,579.258,0.8113,right
28,person,241.1413,522.356,279.2755,603.7445,0.7967,right
28,person,1111.4507,834.2986,1185.9274,925.3889,0.7915,right
28,person,793.1979,427.2876,826.4489,500.8799,0.7884,right
28,person,125.8652,971.1628,166.7293,1079.9088,0.7882,right
28,person,1415.5312,451.8634,1444.9343,526.1085,0.7824,right
28,person,1322.2325,398.1866,1351.9729,471.0927,0.7653,right
28,person,1860.8606,806.0953,1910.395,914.4981,0.7497,right
28,person,931.3206,367.927,955.936,431.0152,0.7375,right
28,person,374.1437,311.9913,401.5583,375.2971,0.7332,right
28,person,1073.9023,914.7308,1120.072,1002.3226,0.7228,right
28,person,788.592,376.8636,812.4152,440.9725,0.7011,right
28,person,1147.0342,316.9019,1171.5103,367.917,0.6796,right
28,person,1233.0751,360.5993,1259.3958,419.0311,0.6721,right
28,person,1245.2883,791.842,1305.604,878.6646,0.6716,right
28,sports ball,1048.7037,900.9602,1069.2401,917.1881,0.5951,right
28,person,974.1916,231.5601,994.1486,279.455,0.4084,right
29,person,1247.0276,706.2469,1300.5186,790.2427,0.8582,right
29,person,1622.1947,670.548,1671.9921,769.4757,0.8581,right
29,person,304.6408,760.3361,367.0826,862.4833,0.8527,right
29,person,1045.6056,475.1631,1075.3009,548.0457,0.85,right
29,person,586.4354,690.6588,643.1117,790.0177,0.8499,right
29,person,1045.8169,677.3672,1101.0748,760.9579,0.8406,right
29,person,720.5342,622.0295,758.779,709.6826,0.8284,right
29,person,371.9521,504.3556,406.3626,579.5264,0.8272,right
29,person,1285.3572,434.4801,1313.5616,508.0041,0.8095,right
29,person,240.8053,522.6898,279.6045,603.6821,0.7991,right
29,person,795.1963,427.8107,829.9684,501.3992,0.7929,right
29,person,125.3583,970.9486,166.8301,1080.0,0.7731,right
29,person,1862.027,805.7479,1911.9445,914.9004,0.7678,right
29,person,932.0092,368.1014,956.1982,432.3253,0.7668,right
29,person,374.7097,313.2195,400.9883,375.2288,0.7391,right
29,person,1417.8538,452.5331,1448.328,528.2012,0.7366,right
29,person,1324.5579,399.8296,1354.6659,471.9102,0.7302,right
29,person,1148.3159,316.4761,1175.1293,368.7444,0.7239,right
29,person,1074.9075,916.16,1120.233,1002.9044,0.7225,right
29,person,789.304,377.8505,813.609,442.4157,0.7194,right
29,person,1245.0712,797.8552,1307.2734,879.8685,0.7075,right
29,person,1104.2291,830.4906,1173.8698,925.957,0.6609,right
29,sports ball,1036.8622,899.5823,1056.3365,915.9077,0.6364,right
29,person,1234.5564,362.2554,1260.6985,420.1334,0.4567,right
29,person,974.7786,228.9785,994.8203,279.2177,0.403,right
30,person,1618.5551,671.754,1667.6544,772.9205,0.8711,right
30,person,1245.8218,705.8604,1299.7961,790.5886,0.8578,right
30,person,589.8512,690.7455,653.853,788.0408,0.8538,right
30,person,1046.0287,676.8276,1100.9835,761.0678,0.8484,right
30,person,1046.7781,477.1177,1078.4586,549.4907,0.8412,right
30,person,297.5304,762.1284,356.3772,862.3006,0.8407,right
30,person,373.2996,504.7697,406.9063,579.4915,0.8295,right
30,person,723.3907,622.6783,763.5066,713.354,0.8243,right
30,person,794.7711,428.6424,830.1313,501.5945,0.8027,right
30,person,1286.6766,433.0774,1316.6821,508.5037,0.8019,right
30,person,1242.4189,799.7137,1309.1063,881.2813,0.7918,right
30,person,240.2078,523.5268,279.4099,604.1483,0.7899,right
30,person,125.1006,971.0579,166.6217,1080.0,0.7779,right
30,person,932.5413,367.9835,957.2353,433.0903,0.7779,right
30,person,1863.6669,805.8428,1913.0969,914.9344,0.754,right
30,person,1420.9025,453.5317,1452.5566,530.5587,0.7482,right
30,person,375.0918,313.1709,401.0893,375.027,0.7412,right
30,person,1324.8047,398.8184,1357.2184,471.3666,0.7123,right
30,person,789.0267,378.6173,815.7777,444.682,0.7081,right
30,person,1075.3456,916.2662,1120.7803,1002.3031,0.6941,right
30,person,1150.0443,315.6517,1180.3135,369.5204,0.6802,right
30,person,1095.6746,831.887,1135.8976,922.5234,0.6459,right
30,person,1237.1686,362.0347,1261.6238,420.9227,0.5868,right
30,person,975.5598,228.909,995.6558,279.5222,0.409,right
31,person,1045.9219,673.5591,1100.8568,760.6501,0.856,right
31,person,1245.5103,705.3612,1298.6097,790.7012,0.8546,right
31,person,591.759,691.1205,657.6089,785.6678,0.844,right
31,person,373.8087,504.8417,407.2565,579.6931,0.8341,right
31,person,1615.5732,670.8459,1663.8677,776.5078,0.8312,right
31,person,1046.5411,477.5987,1080.1329,553.7064,0.816,right
31,person,292.527,761.408,345.2262,862.0045,0.8137,right
